MFQ.object.56.Нам.всем.нужно.учиться.у.старших..Quantised;MFQ_23
MFQ.object.56.Если.бы.я.узнал..что.у.моего.знакомого.необычный..но.безобидный.сексуальный.фетиш..я.бы.почувствовал.себя.неловко.из.за.него..Quantised;MFQ_24
MFQ.object.56.Каждый.должен.стараться.утешить.людей..которые.переживают.что.то.трудное..Quantised;MFQ_25
MFQ.object.56.Когда.люди.работают.вместе.ради.общей.цели..они.должны.делить.награды.поровну..даже.если.кто.то.из.них.приложил.больше.усилий..Quantised;MFQ_26
MFQ.object.56.В.справедливом.обществе.те..кто.усердно.трудится..должны.жить.с.более.высоким.уровнем.жизни..Quantised;MFQ_27
MFQ.object.56.Каждый.должен.гордиться..когда.человек.из.их.сообщества.побеждает.в.международных.соревнованиях..Quantised;MFQ_28
MFQ.object.56.Я.считаю..что.одна.из.самых.важных.ценностей..которой.нужно.научить.детей....это.уважение.к.власти..Quantised;MFQ_29
MFQ.object.56.Людям.следует.стараться.использовать.натуральные.лекарства..а.не.химически.идентичные..созданные.человеком..Quantised;MFQ_30
MFQ.object.56.Мне.больно..когда.я.вижу..как.кто.то.игнорирует.потребности.другого.человека..Quantised;MFQ_31
MFQ.object.56.Меня.расстраивает..когда.в.моей.стране.у.некоторых.людей.гораздо.больше.денег..чем.у.других..Quantised;MFQ_32
MFQ.object.56.Мне.приятно..когда.я.вижу..как.ловят.и.наказывают.мошенников..Quantised;MFQ_33
MFQ.object.56.Я.считаю..что.сила.спортивной.команды.заключается.в.преданности.ее.членов.друг.другу..Quantised;MFQ_34
MFQ.object.56.Я.считаю..что.наличие.сильного.лидера.полезно.для.общества..Quantised;MFQ_35
MFQ.object.56.Я.восхищаюсь.людьми..которые.хранят.девственность.до.брака..Quantised;MFQ_36
MFQ.object.56.Здравствуйте..вы.еще.внимательно.читаете..Если.вы.видите.этот.вопрос..пожалуйста..выберите.вариант..Умеренно.описывает.меня..Quantised;attention_3
relig_attendance.object.58.Quantised;relig_attendance
relig_private.object.59.Quantised;relig_private
relig_intrinsic.object.60.В.своей.жизни.я.ощущаю.присутствие.Божественного..другими.словами..Бога...Quantised;relig_intrinsic_1
relig_intrinsic.object.60.Мои.религиозные.убеждения.действительно.лежат.в.основе.моего.подхода.к.жизни..Quantised;relig_intrinsic_2
relig_intrinsic.object.60.Я.изо.всех.сил.стараюсь.опираться.на.свои.религиозные.убеждения.во.всех.аспектах.своей.жизни..Quantised;relig_intrinsic_3
swbls.object.62.Во.многих.отношениях.моя.жизнь.близка.к.моему.идеалу..Quantised;swbls_1
swbls.object.62.Условия.моей.жизни.превосходны..Quantised;swbls_2
swbls.object.62.Я.доволен.своей.жизнью..Quantised;swbls_3
swbls.object.62.Пока.что.я.получал.все.важные.вещи..которые.хочу.в.жизни..Quantised;swbls_4
swbls.object.62.Если.бы.я.мог.прожить.жизнь.заново..я.бы.почти.ничего.не.менял..Quantised;swbls_5
Age.object.65.Quantised;Age
gender.object.66.Quantised;gender
country_res.object.67.Quantised;country_res
Migration.object.68.Quantised;Migration
parent1.object.90.Quantised;parent1
parent2.object.92.Quantised;parent2
location_childhood.object.71.Quantised;location_childhood
location_current.object.72.Quantised;location_current
ethnicity.object.73.Quantised;ethnicity
religion.object.74.Quantised;religion
education.object.75.Quantised;education
student.object.76.Quantised;student
income.object.77.Quantised;income
gender.object.66.Other;gender_4_TEXT
ethnicity.object.73.Other;ethnicity_7_TEXT
religion.object.74.Other;religion_7_TEXT
StartDate;StartDate
LabID;LabID
Country;Country
datasource;datasource
